metabolite	uloq	lloq	value	date	time_pretty	location	below_lloq	above_uloq	extraction	machine
Benzoylecgonine	20	0.05	4.889	FB08SEP18	9:30	2	0	1	austin	waters
Buprenorphine	20	0.75	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Carfentanil	10	0.75	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Carisoprodol	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Cocaine	20	0.15	0.745	FB08SEP18	9:30	2	0	0	austin	waters
Codeine	20	0.05	0.102	FB08SEP18	9:30	2	0	0	austin	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Diazepam	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
EDDP	10	0.75	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Fentanyl	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Flurazepam	20	1.25	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Hydrocodone	2.5	0.05	0.669	FB08SEP18	9:30	2	0	0	austin	waters
Hydromorphone	20	0.5	0.23	FB08SEP18	9:30	2	1	0	austin	waters
Ketamine	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Lorazepam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
MDMA	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Meperidine	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Meprobamate	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Methadone	20	2.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Methamphetamine	20	0.15	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Methylphenidate	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Midazolam	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Morphine	20	0.05	1.272	FB08SEP18	9:30	2	0	0	austin	waters
Naloxone	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Naltrexone	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Nordiazepam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Norfentanyl	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Norhydrocodone	5	0.05	0.353	FB08SEP18	9:30	2	0	0	austin	waters
Normeperidine	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Noroxycodone	5	0.05	0.66	FB08SEP18	9:30	2	0	0	austin	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Oxycodone	20	0.05	0.379	FB08SEP18	9:30	2	0	0	austin	waters
Oxymorphone	20	0.05	0.268	FB08SEP18	9:30	2	0	0	austin	waters
PCP	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Phentermine	5	0.05	1.587	FB08SEP18	9:30	2	0	0	austin	waters
Propoxyphene	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Pseudoephedrine	20	0.05	11.571	FB08SEP18	9:30	2	0	0	austin	waters
Sufentanil	10	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Tapentadol	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Temazepam	20	0.05	0.129	FB08SEP18	9:30	2	0	0	austin	waters
Tramadol	20	0.05	0.634	FB08SEP18	9:30	2	0	0	austin	waters
Trazodone	20	0.5	0.361	FB08SEP18	9:30	2	1	0	austin	waters
Triazolam	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
Zolpidem	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	austin	waters
6-MAM	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Alprazolam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Amphetamine	5	0.05	3.98	FB08SEP18	9:30	2	0	0	zach	waters
Benzoylecgonine	20	0.05	5.91	FB08SEP18	9:30	2	0	1	zach	waters
Buprenorphine	20	0.75	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Carfentanil	10	0.75	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Carisoprodol	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Cocaine	20	0.15	0.8	FB08SEP18	9:30	2	0	0	zach	waters
Codeine	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Diazepam	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
EDDP	10	0.75	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Fentanyl	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Flurazepam	20	1.25	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Hydrocodone	2.5	0.05	0.64	FB08SEP18	9:30	2	0	0	zach	waters
Hydromorphone	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Ketamine	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Lorazepam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
MDMA	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Meperidine	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Meprobamate	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Methadone	20	2.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Methamphetamine	20	0.15	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Methylphenidate	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Midazolam	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Morphine	20	0.05	0.12	FB08SEP18	9:30	2	0	0	zach	waters
Naloxone	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Naltrexone	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Nordiazepam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Norfentanyl	5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Norhydrocodone	5	0.05	0.47	FB08SEP18	9:30	2	0	0	zach	waters
Normeperidine	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Noroxycodone	5	0.05	0.66	FB08SEP18	9:30	2	0	0	zach	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Oxycodone	20	0.05	0.214	FB08SEP18	9:30	2	0	0	zach	waters
Oxymorphone	20	0.05	0.027	FB08SEP18	9:30	2	1	0	zach	waters
PCP	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Phentermine	5	0.05	1.81	FB08SEP18	9:30	2	0	0	zach	waters
Propoxyphene	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Pseudoephedrine	20	0.05	14.43	FB08SEP18	9:30	2	0	0	zach	waters
Sufentanil	10	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Tapentadol	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Temazepam	20	0.05	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Tramadol	20	0.05	0.72	FB08SEP18	9:30	2	0	0	zach	waters
Trazodone	20	0.5	0.09	FB08SEP18	9:30	2	1	0	zach	waters
Triazolam	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
Zolpidem	20	0.5	NA	FB08SEP18	9:30	2	NA	NA	zach	waters
6-MAM	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Alprazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Amphetamine	5	0.05	1.135	FB08SEP18	9:30	3	0	0	austin	shimadzu
Benzoylecgonine	20	0.05	2.178	FB08SEP18	9:30	3	0	0	austin	shimadzu
Buprenorphine	20	0.75	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Carfentanil	10	0.75	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Carisoprodol	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Cocaine	20	0.15	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Codeine	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Cyclobenzaprine	20	1.25	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Diazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
EDDP	10	0.75	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Fentanyl	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Flunitrazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Flurazepam	20	1.25	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Hydrocodone	2.5	0.05	0.994	FB08SEP18	9:30	3	0	0	austin	shimadzu
Hydromorphone	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Ketamine	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Lorazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
MDMA	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Meperidine	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Meprobamate	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Methadone	20	2.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Methamphetamine	20	0.15	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Methylphenidate	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Midazolam	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Morphine	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Naloxone	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Naltrexone	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Norbuprenorphine	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Norcarfentanil	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Nordiazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Norfentanyl	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Norhydrocodone	5	0.05	0.067	FB08SEP18	9:30	3	0	0	austin	shimadzu
Normeperidine	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Noroxycodone	5	0.05	0.102	FB08SEP18	9:30	3	0	0	austin	shimadzu
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Oxazepam	2.5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Oxycodone	20	0.05	0.198	FB08SEP18	9:30	3	0	0	austin	shimadzu
Oxymorphone	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
PCP	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Phentermine	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Propoxyphene	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Pseudoephedrine	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Sufentanil	10	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Tapentadol	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Temazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Tramadol	20	0.05	0.57	FB08SEP18	9:30	3	0	0	austin	shimadzu
Trazodone	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Triazolam	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
Zolpidem	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	shimadzu
6-MAM	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Alprazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Amphetamine	5	0.05	1.241	FB08SEP18	9:30	3	0	0	austin	waters
Benzoylecgonine	20	0.05	2.337	FB08SEP18	9:30	3	0	0	austin	waters
Buprenorphine	20	0.75	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Carfentanil	10	0.75	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Carisoprodol	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Cocaine	20	0.15	1.919	FB08SEP18	9:30	3	0	0	austin	waters
Codeine	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Diazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
EDDP	10	0.75	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Fentanyl	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Flurazepam	20	1.25	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Hydrocodone	2.5	0.05	0.656	FB08SEP18	9:30	3	0	0	austin	waters
Hydromorphone	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Ketamine	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Lorazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
MDMA	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Meperidine	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Meprobamate	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Methadone	20	2.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Methamphetamine	20	0.15	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Methylphenidate	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Midazolam	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Morphine	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Naloxone	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Naltrexone	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Nordiazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Norfentanyl	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Norhydrocodone	5	0.05	0.175	FB08SEP18	9:30	3	0	0	austin	waters
Normeperidine	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Noroxycodone	5	0.05	0.271	FB08SEP18	9:30	3	0	0	austin	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Oxycodone	20	0.05	0.175	FB08SEP18	9:30	3	0	0	austin	waters
Oxymorphone	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
PCP	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Phentermine	5	0.05	0.055	FB08SEP18	9:30	3	0	0	austin	waters
Propoxyphene	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Pseudoephedrine	20	0.05	16.418	FB08SEP18	9:30	3	0	0	austin	waters
Sufentanil	10	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Tapentadol	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Temazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Tramadol	20	0.05	0.391	FB08SEP18	9:30	3	0	0	austin	waters
Trazodone	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Triazolam	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
Zolpidem	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	austin	waters
6-MAM	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Alprazolam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Amphetamine	5	0.05	2.37	FB08SEP18	9:30	3	0	0	zach	waters
Benzoylecgonine	20	0.05	3.71	FB08SEP18	9:30	3	0	1	zach	waters
Buprenorphine	20	0.75	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Carfentanil	10	0.75	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Carisoprodol	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Cocaine	20	0.15	2.18	FB08SEP18	9:30	3	0	0	zach	waters
Codeine	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Diazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
EDDP	10	0.75	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Fentanyl	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Flurazepam	20	1.25	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Hydrocodone	2.5	0.05	0.61	FB08SEP18	9:30	3	0	0	zach	waters
Hydromorphone	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Ketamine	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Lorazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
MDMA	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Meperidine	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Meprobamate	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Methadone	20	2.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Methamphetamine	20	0.15	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Methylphenidate	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Midazolam	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Morphine	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Naloxone	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Naltrexone	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Nordiazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Norfentanyl	5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Norhydrocodone	5	0.05	0.29	FB08SEP18	9:30	3	0	0	zach	waters
Normeperidine	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Noroxycodone	5	0.05	0.34	FB08SEP18	9:30	3	0	0	zach	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Oxycodone	20	0.05	0.093	FB08SEP18	9:30	3	0	0	zach	waters
Oxymorphone	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
PCP	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Phentermine	5	0.05	0.09	FB08SEP18	9:30	3	0	0	zach	waters
Propoxyphene	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Pseudoephedrine	20	0.05	26.69	FB08SEP18	9:30	3	0	1	zach	waters
Sufentanil	10	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Tapentadol	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Temazepam	20	0.05	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Tramadol	20	0.05	0.48	FB08SEP18	9:30	3	0	0	zach	waters
Trazodone	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Triazolam	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
Zolpidem	20	0.5	NA	FB08SEP18	9:30	3	NA	NA	zach	waters
6-MAM	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Alprazolam	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Amphetamine	5	0.05	1.738	FB08SEP18	10:00	1	0	0	austin	shimadzu
Benzoylecgonine	20	0.05	0.547	FB08SEP18	10:00	1	0	0	austin	shimadzu
Buprenorphine	20	0.75	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Carfentanil	10	0.75	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Carisoprodol	10	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Cocaine	20	0.15	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Codeine	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Cyclobenzaprine	20	1.25	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Diazepam	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
EDDP	10	0.75	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Fentanyl	20	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Flunitrazepam	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Flurazepam	20	1.25	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Hydrocodone	2.5	0.05	0.421	FB08SEP18	10:00	1	0	0	austin	shimadzu
Hydromorphone	20	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Ketamine	10	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Lorazepam	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
MDMA	10	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Meperidine	20	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Meprobamate	20	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Methadone	20	2.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Methamphetamine	20	0.15	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Methylphenidate	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Midazolam	20	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Morphine	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Naloxone	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Naltrexone	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Norbuprenorphine	10	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Norcarfentanil	10	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Nordiazepam	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Norfentanyl	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Norhydrocodone	5	0.05	0.034	FB08SEP18	10:00	1	1	0	austin	shimadzu
Normeperidine	20	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Noroxycodone	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Oxazepam	2.5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Oxycodone	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Oxymorphone	20	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
PCP	20	0.5	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
Phentermine	5	0.05	NA	FB08SEP18	10:00	1	NA	NA	austin	shimadzu
