metabolite	uloq	lloq	value	date	time_pretty	location	below_lloq	above_uloq	extraction	machine
Metabolite of CNS stimulant	20	0.05	1.685	FB08SEP18	9:00	2	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	2			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Metabolite of opioid	5	0.05	0.031	FB08SEP18	9:00	2	1	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Narcotic	20	0.05	0.472	FB08SEP18	9:00	2	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	2			austin	Shimadzu
Opioid	2.5	0.05	0.132	FB08SEP18	9:00	2	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	9:00	2			austin	Shimadzu
Stimulant	5	0.05	0.618	FB08SEP18	9:00	2	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	9:00	3			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	3			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	9:00	3			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	3			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	9:00	3			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	1.488	FB08SEP18	9:00	3	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	3			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Metabolite of opioid	5	0.05	0.043	FB08SEP18	9:00	3	1	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	9:00	3			austin	Shimadzu
Narcotic	20	0.05	0.573	FB08SEP18	9:00	3	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	3			austin	Shimadzu
Opioid	20	0.75		FB08SEP18	9:00	3			austin	Shimadzu
Sedative	20	0.5		FB08SEP18	9:00	3			austin	Shimadzu
Stimulant	5	0.05	0.876	FB08SEP18	9:00	3	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	9:00	1			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Anorectic	5	0.05	3.726	FB08SEP18	9:00	1	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	1			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	9:00	1			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
CNS stimulant	20	0.15	0.796	FB08SEP18	9:00	1	0	0	austin	Waters_SPE1
Decongestant	20	0.05	7.191	FB08SEP18	9:00	1	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	13.908	FB08SEP18	9:00	1	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	1			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Metabolite of opioid	10	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	9:00	1			austin	Waters_SPE1
Narcotic	20	0.05	0.337	FB08SEP18	9:00	1	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	1			austin	Waters_SPE1
Opioid	20	0.75		FB08SEP18	9:00	1			austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	9:00	1			austin	Waters_SPE1
Stimulant	5	0.05	2.673	FB08SEP18	9:00	1	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	9:00	2			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Anorectic	5	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	2			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	9:00	2			austin	Waters_SPE1
Benzodiazepine	20	0.05	0.438	FB08SEP18	9:00	2	0	0	austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
CNS stimulant	20	0.15	1.057	FB08SEP18	9:00	2	0	0	austin	Waters_SPE1
Decongestant	20	0.05	7.98	FB08SEP18	9:00	2	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	1.729	FB08SEP18	9:00	2	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	2			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.078	FB08SEP18	9:00	2	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	9:00	2			austin	Waters_SPE1
Narcotic	20	0.05	0.395	FB08SEP18	9:00	2	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	2			austin	Waters_SPE1
Opioid	2.5	0.05	0.08	FB08SEP18	9:00	2	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	9:00	2			austin	Waters_SPE1
Stimulant	5	0.05	0.795	FB08SEP18	9:00	2	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	9:00	3			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Anorectic	5	0.05	4.2	FB08SEP18	9:00	3	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	3			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	9:00	3			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
CNS stimulant	20	0.15	0.923	FB08SEP18	9:00	3	0	0	austin	Waters_SPE1
Decongestant	20	0.05	3.742	FB08SEP18	9:00	3	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	1.655	FB08SEP18	9:00	3	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	3			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.167	FB08SEP18	9:00	3	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	9:00	3			austin	Waters_SPE1
Narcotic	20	0.05	0.541	FB08SEP18	9:00	3	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	3			austin	Waters_SPE1
Opioid	20	0.75		FB08SEP18	9:00	3			austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	9:00	3			austin	Waters_SPE1
Stimulant	5	0.05	0.973	FB08SEP18	9:00	3	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	9:00	1			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Anorectic	5	0.05	4.85	FB08SEP18	9:00	1	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	1			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	9:00	1			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
CNS stimulant	20	0.15	0.85	FB08SEP18	9:00	1	0	0	zach	Waters_SPE2
Decongestant	20	0.05	10.24	FB08SEP18	9:00	1	0	0	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	19.76	FB08SEP18	9:00	1	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	1			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Metabolite of opioid	10	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	9:00	1			zach	Waters_SPE2
Narcotic	20	0.05	0.38	FB08SEP18	9:00	1	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	1			zach	Waters_SPE2
Opioid	20	0.75		FB08SEP18	9:00	1			zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	9:00	1			zach	Waters_SPE2
Stimulant	5	0.05	4.18	FB08SEP18	9:00	1	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	9:00	2			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Anorectic	5	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	2			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	9:00	2			zach	Waters_SPE2
Benzodiazepine	20	0.05	0.021	FB08SEP18	9:00	2	1	0	zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
CNS stimulant	20	0.15	1.17	FB08SEP18	9:00	2	0	0	zach	Waters_SPE2
Decongestant	20	0.05	8.75	FB08SEP18	9:00	2	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	1.81	FB08SEP18	9:00	2	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	2			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Metabolite of opioid	5	0.05	0.1	FB08SEP18	9:00	2	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	9:00	2			zach	Waters_SPE2
Narcotic	20	0.05	0.275	FB08SEP18	9:00	2	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	2			zach	Waters_SPE2
Opioid	2.5	0.05	0.06	FB08SEP18	9:00	2	0	0	zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	9:00	2			zach	Waters_SPE2
Stimulant	5	0.05	0.81	FB08SEP18	9:00	2	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	9:00	3			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Anorectic	5	0.05	4.6	FB08SEP18	9:00	3	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	3			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	9:00	3			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
CNS stimulant	20	0.15	0.86	FB08SEP18	9:00	3	0	0	zach	Waters_SPE2
Decongestant	20	0.05	4.48	FB08SEP18	9:00	3	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	2.06	FB08SEP18	9:00	3	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	3			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Metabolite of opioid	5	0.05	0.132	FB08SEP18	9:00	3	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	9:00	3			zach	Waters_SPE2
Narcotic	20	0.05	0.404	FB08SEP18	9:00	3	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	3			zach	Waters_SPE2
Opioid	20	0.75		FB08SEP18	9:00	3			zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	9:00	3			zach	Waters_SPE2
Stimulant	5	0.05	1.52	FB08SEP18	9:00	3	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	9:30	1			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	9:30	1			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	9:30	1			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:30	1			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	9:30	1			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	3.962	FB08SEP18	9:30	1	0	1	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	9:30	1			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Metabolite of opioid	10	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	9:30	1			austin	Shimadzu
Narcotic	20	0.05	0.063	FB08SEP18	9:30	1	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:30	1			austin	Shimadzu
Opioid	20	0.75		FB08SEP18	9:30	1			austin	Shimadzu
Sedative	20	0.5		FB08SEP18	9:30	1			austin	Shimadzu
Stimulant	5	0.05	0.766	FB08SEP18	9:30	1	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	9:30	2			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	9:30	2			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	9:30	2			austin	Shimadzu
Benzodiazepine	20	0.05	0.21	FB08SEP18	9:30	2	0	0	austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:30	2			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	9:30	2			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	4.644	FB08SEP18	9:30	2	0	1	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	9:30	2			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Metabolite of opioid	5	0.05	0.135	FB08SEP18	9:30	2	0	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	9:30	2			austin	Shimadzu
Narcotic	20	0.05	0.099	FB08SEP18	9:30	2	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:30	2			austin	Shimadzu
Opioid	2.5	0.05	0.842	FB08SEP18	9:30	2	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	9:30	2			austin	Shimadzu
Stimulant	5	0.05	2.214	FB08SEP18	9:30	2	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	9:30	3			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	9:30	3			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	9:30	3			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:30	3			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	9:30	3			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	2.178	FB08SEP18	9:30	3	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	9:30	3			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Metabolite of opioid	5	0.05	0.067	FB08SEP18	9:30	3	0	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	9:30	3			austin	Shimadzu
Narcotic	20	0.05	0.198	FB08SEP18	9:30	3	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:30	3			austin	Shimadzu
Opioid	2.5	0.05	0.994	FB08SEP18	9:30	3	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	9:30	3			austin	Shimadzu
Stimulant	5	0.05	1.135	FB08SEP18	9:30	3	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	9:30	1			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Anorectic	5	0.05	1.568	FB08SEP18	9:30	1	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	9:30	1			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	9:30	1			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
CNS stimulant	20	0.15	1.341	FB08SEP18	9:30	1	0	0	austin	Waters_SPE1
Decongestant	20	0.05	34.535	FB08SEP18	9:30	1	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	4.025	FB08SEP18	9:30	1	0	1	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	9:30	1			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Metabolite of opioid	10	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	9:30	1			austin	Waters_SPE1
Narcotic	20	0.05	0.061	FB08SEP18	9:30	1	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:30	1			austin	Waters_SPE1
Opioid	20	0.75		FB08SEP18	9:30	1			austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	9:30	1			austin	Waters_SPE1
Stimulant	5	0.05	0.932	FB08SEP18	9:30	1	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	9:30	2			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
Anorectic	5	0.05	1.587	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5	0.361	FB08SEP18	9:30	2	1	0	austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	9:30	2			austin	Waters_SPE1
Benzodiazepine	20	0.05	0.129	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
CNS stimulant	20	0.15	0.745	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Decongestant	20	0.05	11.571	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	4.889	FB08SEP18	9:30	2	0	1	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	9:30	2			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.353	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	9:30	2			austin	Waters_SPE1
Narcotic	20	0.05	0.102	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:30	2			austin	Waters_SPE1
Opioid	2.5	0.05	0.669	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	9:30	2			austin	Waters_SPE1
Stimulant	5	0.05	2.61	FB08SEP18	9:30	2	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	9:30	3			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Anorectic	5	0.05	0.055	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	9:30	3			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	9:30	3			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
CNS stimulant	20	0.15	1.919	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Decongestant	20	0.05	16.418	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	2.337	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	9:30	3			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.175	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	9:30	3			austin	Waters_SPE1
Narcotic	20	0.05	0.175	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:30	3			austin	Waters_SPE1
Opioid	2.5	0.05	0.656	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	9:30	3			austin	Waters_SPE1
Stimulant	5	0.05	1.241	FB08SEP18	9:30	3	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	9:30	1			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	9:30	1			zach	Waters_SPE2
Anorectic	5	0.05	1.45	FB08SEP18	9:30	1	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	9:30	1			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	9:30	1			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	9:30	1			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:30	1			zach	Waters_SPE2
CNS stimulant	20	0.15	1.08	FB08SEP18	9:30	1	0	0	zach	Waters_SPE2
